CRIME,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_HOUR,PREMISES_TYPE,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,OCC_TIMESTAMP
theft_over,2015,March,21,Saturday,21,Commercial,82,Niagara (82),-79.4118604401987,43.6340690694362,2015-03-21 21:00:00-0500
theft_over,2015,March,22,Sunday,19,Outside,73,Moss Park (73),-79.3604509663125,43.6532328603579,2015-03-22 19:00:00-0500
theft_over,2015,March,22,Sunday,21,House,60,Woodbine-Lumsden (60),-79.3111007408789,43.6971997576631,2015-03-22 21:00:00-0500
theft_over,2015,March,22,Sunday,23,Apartment,93,Dovercourt-Wallace Emerson-Junction (93),-79.446205294553,43.6586485497571,2015-03-22 23:00:00-0500
theft_over,2015,March,21,Saturday,14,Outside,140,Guildwood (140),-79.2058424511753,43.7492910383584,2015-03-21 14:00:00-0500
theft_over,2015,March,22,Sunday,17,Outside,77,Waterfront Communities-The Island (77),-79.3559277136366,43.6489856439471,2015-03-22 17:00:00-0500
theft_over,2015,March,23,Monday,19,Outside,40,St.Andrew-Windfields (40),-79.3625069516533,43.7608659995791,2015-03-23 19:00:00-0500
theft_over,2015,February,26,Thursday,9,Apartment,65,Greenwood-Coxwell (65),-79.3300467883364,43.680131019345,2015-02-26 09:00:00-0500
theft_over,2015,March,12,Thursday,17,House,70,South Riverdale (70),-79.3401807284586,43.6581343133562,2015-03-12 17:00:00-0500
theft_over,2015,March,22,Sunday,15,Commercial,112,Beechborough-Greenbrook (112),-79.4665131990153,43.694983999934,2015-03-22 15:00:00-0500
theft_over,2015,March,23,Monday,14,Outside,31,Yorkdale-Glen Park (31),-79.4645112722379,43.703221174082,2015-03-23 14:00:00-0500
theft_over,2015,March,23,Monday,23,Outside,14,Islington-City Centre West (14),-79.5147801529679,43.62358594648,2015-03-23 23:00:00-0500
theft_over,2015,March,25,Wednesday,18,Commercial,70,South Riverdale (70),-79.3402786027456,43.6426505422034,2015-03-25 18:00:00-0500
theft_over,2015,March,25,Wednesday,11,Commercial,1,West Humber-Clairville (1),-79.5910109585848,43.711762175802,2015-03-25 11:00:00-0500
theft_over,2015,March,23,Monday,23,Other,27,York University Heights (27),-79.4652081372643,43.7610361230081,2015-03-23 23:00:00-0500
theft_over,2015,March,18,Wednesday,9,House,28,Rustic (28),-79.493729468657,43.7060151175027,2015-03-18 09:00:00-0500
theft_over,2015,February,28,Saturday,0,Commercial,14,Islington-City Centre West (14),-79.537022797891,43.6186840287978,2015-02-28 00:00:00-0500
theft_over,2015,March,26,Thursday,10,Other,84,Little Portugal (84),-79.4302909698376,43.6449732247274,2015-03-26 10:00:00-0500
theft_over,2015,March,26,Thursday,16,Other,77,Waterfront Communities-The Island (77),-79.3861069369706,43.647388890449,2015-03-26 16:00:00-0500
theft_over,2015,March,17,Tuesday,10,Outside,77,Waterfront Communities-The Island (77),-79.3980010461603,43.6393978954685,2015-03-17 10:00:00-0500
theft_over,2015,March,21,Saturday,7,Apartment,96,Casa Loma (96),-79.4115663607751,43.6836147083953,2015-03-21 07:00:00-0500
theft_over,2015,March,19,Thursday,17,House,56,Leaside-Bennington (56),-79.3728151963841,43.7171786092785,2015-03-19 17:00:00-0500
theft_over,2015,March,28,Saturday,15,Commercial,36,Newtonbrook West (36),-79.4189729225356,43.7790141486081,2015-03-28 15:00:00-0500
theft_over,2015,March,27,Friday,18,Commercial,27,York University Heights (27),-79.4642703794223,43.7569388267929,2015-03-27 18:00:00-0500
theft_over,2015,March,30,Monday,20,Transit,67,Playter Estates-Danforth (67),-79.3580985819966,43.6767640496489,2015-03-30 20:00:00-0500
theft_over,2015,March,31,Tuesday,14,Commercial,130,Milliken (130),-79.2679618765711,43.832709566519,2015-03-31 14:00:00-0500
theft_over,2015,March,13,Friday,11,Apartment,35,Westminster-Branson (35),-79.4509425011073,43.7723064041646,2015-03-13 11:00:00-0500
theft_over,2015,March,25,Wednesday,20,Apartment,77,Waterfront Communities-The Island (77),-79.3912820386474,43.6434150413592,2015-03-25 20:00:00-0500
theft_over,2015,April,1,Wednesday,17,Commercial,77,Waterfront Communities-The Island (77),-79.3784739943358,43.6445071523835,2015-04-01 17:00:00-0500
theft_over,2015,March,31,Tuesday,13,Outside,24,Black Creek (24),-79.5152277778151,43.7681488158175,2015-03-31 13:00:00-0500
theft_over,2015,April,1,Wednesday,17,Outside,131,Rouge (131),-79.1936755365768,43.8057069758038,2015-04-01 17:00:00-0500
theft_over,2015,April,5,Sunday,19,Outside,75,Church-Yonge Corridor (75),-79.3851186060228,43.6688405259822,2015-04-05 19:00:00-0500
theft_over,2015,April,3,Friday,0,Commercial,14,Islington-City Centre West (14),-79.5469843129939,43.6162315318258,2015-04-03 00:00:00-0500
theft_over,2015,April,2,Thursday,18,Outside,14,Islington-City Centre West (14),-79.5622400004403,43.6198256182715,2015-04-02 18:00:00-0500
theft_over,2015,March,10,Tuesday,9,Apartment,104,Mount Pleasant West (104),-79.3932908217127,43.7090657520133,2015-03-10 09:00:00-0500
theft_over,2015,April,5,Sunday,19,Outside,76,Bay Street Corridor (76),-79.3824674278651,43.6452860582832,2015-04-05 19:00:00-0500
theft_over,2015,April,7,Tuesday,16,Transit,33,Clanton Park (33),-79.4503192308922,43.7339289109024,2015-04-07 16:00:00-0500
