CRIME,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_HOUR,PREMISES_TYPE,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,OCC_DATETIME
robbery,2017,March,27,Monday,15,Apartment,87,High Park-Swansea (87),-79.4710401456196,43.6369516730671,2017-03-27 15:00:00
robbery,2017,March,24,Friday,21,Outside,16,Stonegate-Queensway (16),-79.4903602964998,43.6290439392521,2017-03-24 21:00:00
robbery,2017,March,27,Monday,15,Apartment,87,High Park-Swansea (87),-79.4710401456196,43.6369516730671,2017-03-27 15:00:00
robbery,2017,March,27,Monday,15,Educational,70,South Riverdale (70),-79.3346808321882,43.6703448578195,2017-03-27 15:00:00
robbery,2017,March,28,Tuesday,0,Commercial,19,Long Branch (19),-79.5224901583737,43.5969491036537,2017-03-28 00:00:00
robbery,2017,March,28,Tuesday,0,Commercial,14,Islington-City Centre West (14),-79.5489781046571,43.6488003118165,2017-03-28 00:00:00
robbery,2017,March,28,Tuesday,3,Transit,49,Bayview Woods-Steeles (49),-79.3921438093508,43.7849993947834,2017-03-28 03:00:00
robbery,2017,March,28,Tuesday,12,Outside,27,York University Heights (27),-79.5033485702814,43.7603027241335,2017-03-28 12:00:00
robbery,2017,March,28,Tuesday,12,Outside,124,Kennedy Park (124),-79.2557084341863,43.7288847142105,2017-03-28 12:00:00
robbery,2017,March,29,Wednesday,19,Outside,134,Highland Creek (134),-79.1791099961224,43.79382041094,2017-03-29 19:00:00
robbery,2017,March,29,Wednesday,1,Outside,94,Wychwood (94),-79.425260602502,43.6780116048001,2017-03-29 01:00:00
robbery,2017,March,29,Wednesday,20,Transit,6,Kingsview Village-The Westway (6),-79.5586453458652,43.6942434437091,2017-03-29 20:00:00
robbery,2017,March,29,Wednesday,6,Outside,51,Willowdale East (51),-79.4109343782376,43.7615026164836,2017-03-29 06:00:00
robbery,2017,March,29,Wednesday,2,Commercial,126,Dorset Park (126),-79.291359350646,43.7634209390281,2017-03-29 02:00:00
robbery,2017,March,29,Wednesday,13,Apartment,47,Don Valley Village (47),-79.353135226516,43.786270617836,2017-03-29 13:00:00
robbery,2017,March,29,Wednesday,4,Commercial,65,Greenwood-Coxwell (65),-79.3323791797167,43.6814780435633,2017-03-29 04:00:00
robbery,2017,March,30,Thursday,2,Commercial,73,Moss Park (73),-79.3710284454984,43.6582885117532,2017-03-30 02:00:00
robbery,2017,March,30,Thursday,13,House,25,Glenfield-Jane Heights (25),-79.5213598223131,43.752207916091,2017-03-30 13:00:00
robbery,2017,March,30,Thursday,21,Apartment,136,West Hill (136),-79.1862222239397,43.7684028883572,2017-03-30 21:00:00
robbery,2017,March,30,Thursday,15,Outside,119,Wexford/Maryvale (119),-79.3021670811678,43.7655740262553,2017-03-30 15:00:00
robbery,2017,March,30,Thursday,15,Commercial,34,Bathurst Manor (34),-79.4502140189547,43.7530612233131,2017-03-30 15:00:00
robbery,2017,March,30,Thursday,13,Commercial,24,Black Creek (24),-79.5268329071235,43.7743086540137,2017-03-30 13:00:00
robbery,2017,March,30,Thursday,13,Outside,14,Islington-City Centre West (14),-79.5516686425461,43.6333483029085,2017-03-30 13:00:00
robbery,2017,March,30,Thursday,2,Commercial,73,Moss Park (73),-79.3710284454984,43.6582885117532,2017-03-30 02:00:00
robbery,2017,March,30,Thursday,14,Outside,73,Moss Park (73),-79.3744510627995,43.6601961798157,2017-03-30 14:00:00
robbery,2017,March,31,Friday,13,Educational,86,Roncesvalles (86),-79.4362607580821,43.642956360262,2017-03-31 13:00:00
robbery,2017,March,31,Friday,21,Commercial,36,Newtonbrook West (36),-79.4173467755156,43.7870625768469,2017-03-31 21:00:00
robbery,2017,March,29,Wednesday,15,Transit,121,Oakridge (121),-79.2896732439558,43.6945045247159,2017-03-29 15:00:00
robbery,2017,March,31,Friday,20,Commercial,111,Rockcliffe-Smythe (111),-79.4928395281819,43.6695357545127,2017-03-31 20:00:00
robbery,2017,March,31,Friday,13,Other,44,Flemingdon Park (44),-79.3314028565531,43.7183540889318,2017-03-31 13:00:00
robbery,2017,March,31,Friday,22,Other,21,Humber Summit (21),-79.571815715539,43.7600209674958,2017-03-31 22:00:00
robbery,2017,March,4,Saturday,0,Apartment,48,Hillcrest Village (48),-79.3473224512298,43.7959323738041,2017-03-04 00:00:00
robbery,2017,March,31,Friday,18,Apartment,77,Waterfront Communities-The Island (77),-79.3801961439968,43.639957601335,2017-03-31 18:00:00
robbery,2017,March,31,Friday,3,Outside,46,Pleasant View (46),-79.3299680723026,43.7870764691776,2017-03-31 03:00:00
robbery,2017,April,1,Saturday,6,Commercial,130,Milliken (130),-79.2927327024417,43.8096506370871,2017-04-01 06:00:00
robbery,2017,April,1,Saturday,8,Commercial,76,Bay Street Corridor (76),-79.3877203493394,43.6656387142809,2017-04-01 08:00:00
robbery,2017,April,1,Saturday,3,Commercial,137,Woburn (137),-79.2352639027484,43.7577156731574,2017-04-01 03:00:00
robbery,2017,April,1,Saturday,13,Outside,132,Malvern (132),-79.2275394210185,43.796141995168,2017-04-01 13:00:00
robbery,2017,April,1,Saturday,21,Outside,14,Islington-City Centre West (14),-79.5305168472783,43.6476636389161,2017-04-01 21:00:00
robbery,2017,April,1,Saturday,21,Outside,130,Milliken (130),-79.2818655089166,43.8156640623731,2017-04-01 21:00:00
robbery,2017,April,1,Saturday,22,Apartment,13,Etobicoke West Mall (13),-79.5609179727129,43.6384263230055,2017-04-01 22:00:00
robbery,2017,April,1,Saturday,21,Commercial,47,Don Valley Village (47),-79.3552764247894,43.7816787192769,2017-04-01 21:00:00
robbery,2017,April,1,Saturday,21,Commercial,47,Don Valley Village (47),-79.3552764247894,43.7816787192769,2017-04-01 21:00:00
robbery,2017,April,1,Saturday,22,Apartment,13,Etobicoke West Mall (13),-79.5609179727129,43.6384263230055,2017-04-01 22:00:00
robbery,2017,April,1,Saturday,21,Outside,130,Milliken (130),-79.2818655089166,43.8156640623731,2017-04-01 21:00:00
robbery,2017,April,1,Saturday,3,Outside,3,Thistletown-Beaumond Heights (3),-79.5803986546325,43.7397187250971,2017-04-01 03:00:00
robbery,2017,April,2,Sunday,2,Outside,77,Waterfront Communities-The Island (77),-79.390289821228,43.6478503495228,2017-04-02 02:00:00
robbery,2017,April,2,Sunday,20,Commercial,59,Danforth East York (59),-79.3355009191282,43.6886546027627,2017-04-02 20:00:00
robbery,2017,April,2,Sunday,18,Outside,15,Kingsway South (15),-79.4954400157322,43.6495988711573,2017-04-02 18:00:00
robbery,2017,April,1,Saturday,23,Outside,NSA,NSA,-85.4887438847069,0.0,2017-04-01 23:00:00
robbery,2017,April,2,Sunday,18,Outside,15,Kingsway South (15),-79.4954400157322,43.6495988711573,2017-04-02 18:00:00
robbery,2017,April,2,Sunday,3,Outside,63,The Beaches (63),-79.2935236195041,43.6713940527402,2017-04-02 03:00:00
robbery,2017,April,3,Monday,19,Commercial,84,Little Portugal (84),-79.4274188350665,43.6491436622682,2017-04-03 19:00:00
robbery,2017,April,3,Monday,19,Commercial,84,Little Portugal (84),-79.4274188350665,43.6491436622682,2017-04-03 19:00:00
robbery,2017,April,3,Monday,21,Commercial,113,Weston (113),-79.511068391497,43.7013312710963,2017-04-03 21:00:00
robbery,2017,April,3,Monday,22,Commercial,66,Danforth (66),-79.3325360073868,43.6818510359421,2017-04-03 22:00:00
robbery,2017,April,3,Monday,19,Commercial,84,Little Portugal (84),-79.4274188350665,43.6491436622682,2017-04-03 19:00:00
robbery,2017,April,3,Monday,21,Outside,31,Yorkdale-Glen Park (31),-79.4486489403634,43.7232768200665,2017-04-03 21:00:00
robbery,2017,April,3,Monday,11,Outside,31,Yorkdale-Glen Park (31),-79.4547473323248,43.7140806672905,2017-04-03 11:00:00
robbery,2017,April,3,Monday,16,Outside,4,Rexdale-Kipling (4),-79.5645495331499,43.7244983848399,2017-04-03 16:00:00
robbery,2017,April,3,Monday,15,Outside,45,Parkwoods-Donalda (45),-79.3306404320868,43.7599819263526,2017-04-03 15:00:00
robbery,2017,April,3,Monday,12,Outside,117,L'Amoreaux (117),-79.3201703347085,43.8046136879725,2017-04-03 12:00:00
robbery,2017,April,3,Monday,11,Commercial,71,Cabbagetown-South St.James Town (71),-79.3680534754725,43.6644572521415,2017-04-03 11:00:00
robbery,2017,April,3,Monday,3,Apartment,73,Moss Park (73),-79.3703978972871,43.6589237255553,2017-04-03 03:00:00
robbery,2017,April,2,Sunday,22,Outside,72,Regent Park (72),-79.358330289074,43.6625898796174,2017-04-02 22:00:00
robbery,2017,April,4,Tuesday,16,Transit,77,Waterfront Communities-The Island (77),-79.3805774952918,43.6464145918027,2017-04-04 16:00:00
robbery,2017,April,4,Tuesday,16,Transit,77,Waterfront Communities-The Island (77),-79.3805774952918,43.6464145918027,2017-04-04 16:00:00
robbery,2017,April,1,Saturday,2,Commercial,1,West Humber-Clairville (1),-79.6158457194055,43.7238820250729,2017-04-01 02:00:00
robbery,2017,April,4,Tuesday,11,Outside,NSA,NSA,-85.4887438847069,0.0,2017-04-04 11:00:00
robbery,2017,April,4,Tuesday,15,Outside,4,Rexdale-Kipling (4),-79.5599347118077,43.7228443047232,2017-04-04 15:00:00
robbery,2017,April,3,Monday,15,Outside,73,Moss Park (73),-79.3694560303976,43.6545191089848,2017-04-03 15:00:00
robbery,2017,April,5,Wednesday,17,Outside,115,Mount Dennis (115),-79.490401884651,43.686782225208,2017-04-05 17:00:00
robbery,2017,April,5,Wednesday,18,Outside,122,Birchcliffe-Cliffside (122),-79.2865730892026,43.6868988905197,2017-04-05 18:00:00
robbery,2017,April,5,Wednesday,20,Commercial,22,Humbermede (22),-79.5523127434795,43.7499385772347,2017-04-05 20:00:00
robbery,2017,April,5,Wednesday,20,Commercial,135,Morningside (135),-79.2028559240606,43.7830992694184,2017-04-05 20:00:00
robbery,2017,April,5,Wednesday,19,Outside,77,Waterfront Communities-The Island (77),-79.4037572958714,43.6464655593151,2017-04-05 19:00:00
robbery,2017,April,5,Wednesday,20,Commercial,22,Humbermede (22),-79.5523127434795,43.7499385772347,2017-04-05 20:00:00
robbery,2017,April,5,Wednesday,20,Commercial,22,Humbermede (22),-79.5523127434795,43.7499385772347,2017-04-05 20:00:00
robbery,2017,April,5,Wednesday,18,Commercial,108,Briar Hill-Belgravia (108),-79.4609806450672,43.6932975354089,2017-04-05 18:00:00
robbery,2017,April,6,Thursday,13,Outside,50,Newtonbrook East (50),-79.4159980347347,43.7816314770614,2017-04-06 13:00:00
robbery,2017,April,6,Thursday,13,Commercial,17,Mimico (includes Humber Bay Shores) (17),-79.4992965955299,43.6183730441598,2017-04-06 13:00:00
robbery,2017,April,6,Thursday,14,Outside,119,Wexford/Maryvale (119),-79.3132687305124,43.7662990799401,2017-04-06 14:00:00
robbery,2017,February,1,Wednesday,0,Apartment,78,Kensington-Chinatown (78),-79.4023323508539,43.655228866187,2017-02-01 00:00:00
robbery,2017,April,5,Wednesday,18,Commercial,108,Briar Hill-Belgravia (108),-79.4609806450672,43.6932975354089,2017-04-05 18:00:00
robbery,2017,April,7,Friday,21,Outside,51,Willowdale East (51),-79.4021118436446,43.76974863566,2017-04-07 21:00:00
robbery,2017,April,7,Friday,21,Commercial,1,West Humber-Clairville (1),-79.603911553626,43.7436341854836,2017-04-07 21:00:00
robbery,2017,April,7,Friday,21,Commercial,78,Kensington-Chinatown (78),-79.3980454256519,43.6550637187826,2017-04-07 21:00:00
robbery,2017,April,7,Friday,0,Apartment,108,Briar Hill-Belgravia (108),-79.4453099713341,43.6967586070837,2017-04-07 00:00:00
robbery,2017,April,7,Friday,14,Apartment,110,Keelesdale-Eglinton West (110),-79.4705544682761,43.6796890822857,2017-04-07 14:00:00
robbery,2017,April,7,Friday,23,Outside,59,Danforth East York (59),-79.3399429213952,43.6896371347063,2017-04-07 23:00:00
robbery,2017,April,7,Friday,14,Outside,78,Kensington-Chinatown (78),-79.39942253386,43.6542429074784,2017-04-07 14:00:00
robbery,2017,April,7,Friday,13,Commercial,131,Rouge (131),-79.1409131272399,43.7896541496107,2017-04-07 13:00:00
robbery,2017,April,7,Friday,0,Apartment,108,Briar Hill-Belgravia (108),-79.4453099713341,43.6967586070837,2017-04-07 00:00:00
robbery,2017,April,7,Friday,0,Apartment,108,Briar Hill-Belgravia (108),-79.4453099713341,43.6967586070837,2017-04-07 00:00:00
robbery,2017,April,7,Friday,0,Apartment,108,Briar Hill-Belgravia (108),-79.4453099713341,43.6967586070837,2017-04-07 00:00:00
robbery,2017,April,7,Friday,16,Apartment,74,North St.James Town (74),-79.3744444859726,43.6688630191241,2017-04-07 16:00:00
robbery,2017,April,7,Friday,21,Commercial,1,West Humber-Clairville (1),-79.603911553626,43.7436341854836,2017-04-07 21:00:00
robbery,2017,April,7,Friday,13,Commercial,131,Rouge (131),-79.1409131272399,43.7896541496107,2017-04-07 13:00:00
robbery,2017,April,6,Thursday,17,Outside,90,Junction Area (90),-79.4703886229405,43.6759119473349,2017-04-06 17:00:00
robbery,2017,April,7,Friday,20,Commercial,3,Thistletown-Beaumond Heights (3),-79.5650141304738,43.7365446139251,2017-04-07 20:00:00
robbery,2017,April,7,Friday,21,Commercial,1,West Humber-Clairville (1),-79.603911553626,43.7436341854836,2017-04-07 21:00:00
robbery,2017,March,28,Tuesday,16,Outside,37,Willowdale West (37),-79.4153008937412,43.778741852187,2017-03-28 16:00:00
robbery,2017,April,7,Friday,0,Apartment,108,Briar Hill-Belgravia (108),-79.4453099713341,43.6967586070837,2017-04-07 00:00:00
robbery,2017,April,7,Friday,21,Outside,119,Wexford/Maryvale (119),-79.3028047701018,43.7672015219681,2017-04-07 21:00:00
robbery,2017,April,7,Friday,20,Commercial,3,Thistletown-Beaumond Heights (3),-79.5650141304738,43.7365446139251,2017-04-07 20:00:00
robbery,2017,April,8,Saturday,3,Outside,79,University (79),-79.4000447693798,43.657942328911,2017-04-08 03:00:00
robbery,2017,April,8,Saturday,3,Outside,31,Yorkdale-Glen Park (31),-79.4682727144535,43.7073095472017,2017-04-08 03:00:00
robbery,2017,March,29,Wednesday,18,Commercial,78,Kensington-Chinatown (78),-79.3980454256519,43.6550637187826,2017-03-29 18:00:00
robbery,2017,April,8,Saturday,22,Apartment,34,Bathurst Manor (34),-79.4645293115912,43.7634083496187,2017-04-08 22:00:00
robbery,2017,April,8,Saturday,1,Outside,63,The Beaches (63),-79.2971205913692,43.6683330831405,2017-04-08 01:00:00
robbery,2017,April,8,Saturday,0,Outside,18,New Toronto (18),-79.5202375426161,43.5974374620197,2017-04-08 00:00:00
robbery,2017,April,8,Saturday,0,Outside,76,Bay Street Corridor (76),-79.3837625531538,43.6557097782262,2017-04-08 00:00:00
robbery,2017,April,8,Saturday,17,Commercial,101,Forest Hill South (101),-79.4138802538106,43.7034668357779,2017-04-08 17:00:00
robbery,2017,April,8,Saturday,22,Apartment,34,Bathurst Manor (34),-79.4645293115912,43.7634083496187,2017-04-08 22:00:00
robbery,2017,April,8,Saturday,23,Outside,7,Willowridge-Martingrove-Richview (7),-79.5580562379308,43.6766861651171,2017-04-08 23:00:00
robbery,2017,April,8,Saturday,22,Outside,95,Annex (95),-79.3909292225465,43.670318531539,2017-04-08 22:00:00
robbery,2017,April,8,Saturday,17,Commercial,101,Forest Hill South (101),-79.4138802538106,43.7034668357779,2017-04-08 17:00:00
robbery,2017,April,8,Saturday,11,Commercial,77,Waterfront Communities-The Island (77),-79.3721893897998,43.6491248534994,2017-04-08 11:00:00
robbery,2017,April,8,Saturday,4,Outside,62,East End-Danforth (62),-79.2870395696454,43.6829078234521,2017-04-08 04:00:00
robbery,2017,April,9,Sunday,8,Outside,33,Clanton Park (33),-79.447273334917,43.734578606418,2017-04-09 08:00:00
robbery,2017,April,9,Sunday,18,Apartment,70,South Riverdale (70),-79.3435875917994,43.6602816703805,2017-04-09 18:00:00
robbery,2017,April,9,Sunday,17,Commercial,136,West Hill (136),-79.183678025602,43.7685284916959,2017-04-09 17:00:00
robbery,2017,April,8,Saturday,22,Apartment,139,Scarborough Village (139),-79.2183105364279,43.745298706611,2017-04-08 22:00:00
robbery,2017,April,9,Sunday,15,House,69,Blake-Jones (69),-79.3359797549807,43.6741060414926,2017-04-09 15:00:00
robbery,2017,April,9,Sunday,5,Outside,77,Waterfront Communities-The Island (77),-79.3887141228592,43.6439633742916,2017-04-09 05:00:00
robbery,2017,April,9,Sunday,8,Outside,33,Clanton Park (33),-79.447273334917,43.734578606418,2017-04-09 08:00:00
robbery,2017,April,9,Sunday,7,Outside,45,Parkwoods-Donalda (45),-79.313532377676,43.7529996862759,2017-04-09 07:00:00
robbery,2017,April,9,Sunday,3,Outside,36,Newtonbrook West (36),-79.4460502991488,43.785911631157,2017-04-09 03:00:00
robbery,2017,April,9,Sunday,3,Outside,114,Lambton Baby Point (114),-79.492562741598,43.6576729498197,2017-04-09 03:00:00
robbery,2017,April,9,Sunday,4,Outside,78,Kensington-Chinatown (78),-79.4054506282175,43.6508829107405,2017-04-09 04:00:00
robbery,2017,April,9,Sunday,3,Apartment,62,East End-Danforth (62),-79.3049917515311,43.6874749725726,2017-04-09 03:00:00
robbery,2017,April,9,Sunday,1,Outside,90,Junction Area (90),-79.483085008825,43.6679224542611,2017-04-09 01:00:00
robbery,2017,April,9,Sunday,8,Outside,33,Clanton Park (33),-79.447273334917,43.734578606418,2017-04-09 08:00:00
robbery,2017,April,9,Sunday,3,Apartment,62,East End-Danforth (62),-79.3049917515311,43.6874749725726,2017-04-09 03:00:00
robbery,2017,April,9,Sunday,22,Outside,131,Rouge (131),-79.211171607917,43.8163265933523,2017-04-09 22:00:00
robbery,2017,April,9,Sunday,18,Outside,6,Kingsview Village-The Westway (6),-79.5540574751537,43.6953347567762,2017-04-09 18:00:00
robbery,2017,April,10,Monday,21,Commercial,3,Thistletown-Beaumond Heights (3),-79.5665816178485,43.7374475349123,2017-04-10 21:00:00
robbery,2017,April,10,Monday,13,Educational,124,Kennedy Park (124),-79.2557084341863,43.7288847142105,2017-04-10 13:00:00
robbery,2017,April,10,Monday,3,Outside,63,The Beaches (63),-79.2897303194442,43.6747228208949,2017-04-10 03:00:00
robbery,2017,April,10,Monday,21,Commercial,3,Thistletown-Beaumond Heights (3),-79.5665816178485,43.7374475349123,2017-04-10 21:00:00
robbery,2017,April,9,Sunday,4,Outside,75,Church-Yonge Corridor (75),-79.3809227673582,43.6563225842995,2017-04-09 04:00:00
robbery,2017,April,8,Saturday,11,Commercial,136,West Hill (136),-79.1828328205504,43.7691677154911,2017-04-08 11:00:00
robbery,2017,April,11,Tuesday,21,Commercial,1,West Humber-Clairville (1),-79.5992986356377,43.7522940601912,2017-04-11 21:00:00
robbery,2017,April,11,Tuesday,16,Outside,93,Dovercourt-Wallace Emerson-Junction (93),-79.4202453047829,43.6631650711253,2017-04-11 16:00:00
robbery,2017,April,11,Tuesday,10,Apartment,45,Parkwoods-Donalda (45),-79.3331655561643,43.7604327097675,2017-04-11 10:00:00
robbery,2017,April,11,Tuesday,21,Commercial,1,West Humber-Clairville (1),-79.5992986356377,43.7522940601912,2017-04-11 21:00:00
robbery,2017,April,11,Tuesday,15,Commercial,140,Guildwood (140),-79.1992385374754,43.7475007453251,2017-04-11 15:00:00
robbery,2017,April,11,Tuesday,16,Outside,70,South Riverdale (70),-79.3377004592777,43.6615921497393,2017-04-11 16:00:00
robbery,2017,April,11,Tuesday,16,Outside,93,Dovercourt-Wallace Emerson-Junction (93),-79.4202453047829,43.6631650711253,2017-04-11 16:00:00
robbery,2017,April,11,Tuesday,14,Outside,123,Cliffcrest (123),-79.2351982268632,43.7227089238364,2017-04-11 14:00:00
robbery,2017,April,11,Tuesday,10,Apartment,45,Parkwoods-Donalda (45),-79.3331655561643,43.7604327097675,2017-04-11 10:00:00
robbery,2017,April,12,Wednesday,2,Commercial,85,South Parkdale (85),-79.4273711381786,43.6389542870024,2017-04-12 02:00:00
robbery,2017,April,12,Wednesday,12,Outside,69,Blake-Jones (69),-79.3397526886802,43.676072607946,2017-04-12 12:00:00
robbery,2017,April,12,Wednesday,20,Commercial,23,Pelmo Park-Humberlea (23),-79.5336875733845,43.7135982059922,2017-04-12 20:00:00
robbery,2017,April,12,Wednesday,2,Commercial,85,South Parkdale (85),-79.4273711381786,43.6389542870024,2017-04-12 02:00:00
robbery,2017,April,12,Wednesday,20,Commercial,23,Pelmo Park-Humberlea (23),-79.5336875733845,43.7135982059922,2017-04-12 20:00:00
robbery,2017,April,12,Wednesday,21,Apartment,111,Rockcliffe-Smythe (111),-79.4937517199498,43.6716662518993,2017-04-12 21:00:00
robbery,2017,April,12,Wednesday,23,Transit,3,Thistletown-Beaumond Heights (3),-79.5821122604179,43.7432574877207,2017-04-12 23:00:00
robbery,2017,April,12,Wednesday,22,Commercial,121,Oakridge (121),-79.2789582525381,43.6933044159656,2017-04-12 22:00:00
robbery,2017,April,11,Tuesday,17,Other,44,Flemingdon Park (44),-79.3314028565531,43.7183540889318,2017-04-11 17:00:00
robbery,2017,April,13,Thursday,11,Outside,95,Annex (95),-79.4142035319075,43.6672086901677,2017-04-13 11:00:00
robbery,2017,April,13,Thursday,2,Outside,78,Kensington-Chinatown (78),-79.4077192800898,43.6564757728303,2017-04-13 02:00:00
robbery,2017,April,13,Thursday,2,Outside,136,West Hill (136),-79.191070357544,43.7659767209923,2017-04-13 02:00:00
robbery,2017,April,13,Thursday,1,Commercial,74,North St.James Town (74),-79.3764972556894,43.6664227324718,2017-04-13 01:00:00
robbery,2017,April,13,Thursday,2,Outside,27,York University Heights (27),-79.5000005202526,43.7610570761458,2017-04-13 02:00:00
robbery,2017,April,13,Thursday,21,Commercial,121,Oakridge (121),-79.2789582525381,43.6933044159656,2017-04-13 21:00:00
robbery,2017,April,13,Thursday,11,Outside,95,Annex (95),-79.4142035319075,43.6672086901677,2017-04-13 11:00:00
robbery,2017,April,13,Thursday,2,Outside,27,York University Heights (27),-79.5000005202526,43.7610570761458,2017-04-13 02:00:00
robbery,2017,April,13,Thursday,18,Outside,64,Woodbine Corridor (64),-79.3176660983828,43.6846209173651,2017-04-13 18:00:00
robbery,2017,April,14,Friday,2,Outside,130,Milliken (130),-79.2898525285151,43.8145360898838,2017-04-14 02:00:00
robbery,2017,April,14,Friday,0,Outside,137,Woburn (137),-79.2463763505342,43.7813926947284,2017-04-14 00:00:00
robbery,2017,April,14,Friday,0,Outside,76,Bay Street Corridor (76),-79.3799703459631,43.6540566122559,2017-04-14 00:00:00
robbery,2017,April,14,Friday,2,Outside,130,Milliken (130),-79.2898525285151,43.8145360898838,2017-04-14 02:00:00
robbery,2017,April,14,Friday,2,Outside,130,Milliken (130),-79.2898525285151,43.8145360898838,2017-04-14 02:00:00
robbery,2017,April,14,Friday,2,Outside,130,Milliken (130),-79.2898525285151,43.8145360898838,2017-04-14 02:00:00
robbery,2017,April,12,Wednesday,20,Apartment,25,Glenfield-Jane Heights (25),-79.5132172795793,43.7393831786129,2017-04-12 20:00:00
robbery,2017,April,14,Friday,3,Apartment,73,Moss Park (73),-79.3688916355891,43.6554098228443,2017-04-14 03:00:00
robbery,2017,April,15,Saturday,0,Educational,133,Centennial Scarborough (133),-79.1426276054367,43.7817056046556,2017-04-15 00:00:00
robbery,2017,April,15,Saturday,3,Outside,79,University (79),-79.4002138432276,43.6583536947516,2017-04-15 03:00:00
robbery,2017,April,15,Saturday,16,Outside,75,Church-Yonge Corridor (75),-79.3809227673582,43.6563225842995,2017-04-15 16:00:00
robbery,2017,April,15,Saturday,0,Educational,133,Centennial Scarborough (133),-79.1426276054367,43.7817056046556,2017-04-15 00:00:00
robbery,2017,April,15,Saturday,16,Outside,76,Bay Street Corridor (76),-79.3858810316505,43.6569827069776,2017-04-15 16:00:00
robbery,2017,April,15,Saturday,23,Outside,137,Woburn (137),-79.2290624547848,43.7870187228306,2017-04-15 23:00:00
robbery,2017,April,15,Saturday,23,Outside,48,Hillcrest Village (48),-79.3667757812393,43.7994061270723,2017-04-15 23:00:00
robbery,2017,April,15,Saturday,4,Outside,75,Church-Yonge Corridor (75),-79.3757700391722,43.6531624023578,2017-04-15 04:00:00
robbery,2017,April,15,Saturday,0,Commercial,87,High Park-Swansea (87),-79.4462827163165,43.6391944059454,2017-04-15 00:00:00
robbery,2017,April,15,Saturday,2,Commercial,132,Malvern (132),-79.2209211506047,43.8055731834618,2017-04-15 02:00:00
robbery,2017,April,15,Saturday,3,Outside,79,University (79),-79.4002138432276,43.6583536947516,2017-04-15 03:00:00
robbery,2017,April,15,Saturday,9,Commercial,86,Roncesvalles (86),-79.4477815953005,43.6446543228856,2017-04-15 09:00:00
robbery,2017,April,15,Saturday,10,Apartment,111,Rockcliffe-Smythe (111),-79.4821350300388,43.6806258190238,2017-04-15 10:00:00
robbery,2017,April,15,Saturday,12,Transit,98,Rosedale-Moore Park (98),-79.3858195829853,43.6715704969049,2017-04-15 12:00:00
robbery,2017,April,15,Saturday,16,Outside,75,Church-Yonge Corridor (75),-79.3809227673582,43.6563225842995,2017-04-15 16:00:00
robbery,2017,April,16,Sunday,18,Commercial,3,Thistletown-Beaumond Heights (3),-79.5657411196968,43.7381507561903,2017-04-16 18:00:00
robbery,2017,April,16,Sunday,20,Outside,137,Woburn (137),-79.2387794524051,43.7665359813975,2017-04-16 20:00:00
robbery,2017,April,16,Sunday,22,Outside,75,Church-Yonge Corridor (75),-79.380882613549,43.6639168930859,2017-04-16 22:00:00
robbery,2017,April,16,Sunday,22,Outside,27,York University Heights (27),-79.4973326733149,43.768791883242,2017-04-16 22:00:00
robbery,2017,April,16,Sunday,20,Outside,137,Woburn (137),-79.2387794524051,43.7665359813975,2017-04-16 20:00:00
robbery,2017,April,16,Sunday,18,Commercial,3,Thistletown-Beaumond Heights (3),-79.5657411196968,43.7381507561903,2017-04-16 18:00:00
robbery,2017,April,16,Sunday,2,Apartment,79,University (79),-79.4004523440865,43.6668289069094,2017-04-16 02:00:00
robbery,2017,April,16,Sunday,1,Apartment,74,North St.James Town (74),-79.3744444859726,43.6688630191241,2017-04-16 01:00:00
robbery,2017,April,16,Sunday,1,Commercial,1,West Humber-Clairville (1),-79.5992986356377,43.7522940601912,2017-04-16 01:00:00
robbery,2017,April,15,Saturday,21,Outside,73,Moss Park (73),-79.3730581514695,43.663183837028,2017-04-15 21:00:00
robbery,2017,April,15,Saturday,22,Outside,48,Hillcrest Village (48),-79.3514417262941,43.801075461944,2017-04-15 22:00:00
robbery,2017,April,16,Sunday,1,Commercial,1,West Humber-Clairville (1),-79.5992986356377,43.7522940601912,2017-04-16 01:00:00
robbery,2017,April,16,Sunday,2,Outside,79,University (79),-79.4065162480996,43.6567157615286,2017-04-16 02:00:00
robbery,2017,April,16,Sunday,6,Outside,14,Islington-City Centre West (14),-79.540863730067,43.6177340869585,2017-04-16 06:00:00
robbery,2017,April,16,Sunday,2,Apartment,79,University (79),-79.4004523440865,43.6668289069094,2017-04-16 02:00:00
robbery,2017,April,16,Sunday,4,Outside,51,Willowdale East (51),-79.4129185763921,43.7781799014591,2017-04-16 04:00:00
robbery,2017,April,17,Monday,19,Apartment,27,York University Heights (27),-79.4908796459155,43.7591846464459,2017-04-17 19:00:00
robbery,2017,April,17,Monday,20,Commercial,4,Rexdale-Kipling (4),-79.5729073608487,43.7292013344887,2017-04-17 20:00:00
robbery,2017,April,17,Monday,19,Apartment,27,York University Heights (27),-79.4908796459155,43.7591846464459,2017-04-17 19:00:00
robbery,2017,April,17,Monday,1,Outside,45,Parkwoods-Donalda (45),-79.313532377676,43.7529996862759,2017-04-17 01:00:00
robbery,2017,April,17,Monday,1,Outside,45,Parkwoods-Donalda (45),-79.313532377676,43.7529996862759,2017-04-17 01:00:00
