CRIME,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_HOUR,PREMISES_TYPE,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,OCC_TIMESTAMP
shooting,2017,January,11,Wednesday,22,N/A,2,Mount Olive-Silverstone-Jamestown (2),-79.5888369775041,43.7357290102484,2017-01-11 22:00:00-0500
shooting,2017,April,22,Saturday,5,N/A,42,Banbury-Don Mills (42),-79.3434447325946,43.7371671555958,2017-04-22 05:00:00-0500
shooting,2017,May,7,Sunday,0,N/A,78,Kensington-Chinatown (78),-79.4047963836641,43.65267220861,2017-05-07 00:00:00-0500
shooting,2017,September,20,Wednesday,21,N/A,138,Eglinton East (138),-79.2446760716364,43.7450086797515,2017-09-20 21:00:00-0500
shooting,2017,February,18,Saturday,4,N/A,55,Thorncliffe Park (55),-79.3438394993245,43.7017606638574,2017-02-18 04:00:00-0500
shooting,2017,July,30,Sunday,17,N/A,93,Dovercourt-Wallace Emerson-Junction (93),-79.436610351592,43.6600424930476,2017-07-30 17:00:00-0500
shooting,2017,January,14,Saturday,0,N/A,86,Roncesvalles (86),-79.4500672828689,43.6489412052948,2017-01-14 00:00:00-0500
shooting,2017,September,2,Saturday,23,N/A,5,Elms-Old Rexdale (5),-79.5457236923152,43.7282296963919,2017-09-02 23:00:00-0500
shooting,2017,November,13,Monday,20,N/A,21,Humber Summit (21),-79.5692392930605,43.757202696581,2017-11-13 20:00:00-0500
shooting,2017,July,6,Thursday,16,N/A,45,Parkwoods-Donalda (45),-79.3219915702379,43.7601061442757,2017-07-06 16:00:00-0500
shooting,2017,January,29,Sunday,21,N/A,80,Palmerston-Little Italy (80),-79.4214853190193,43.6546501168052,2017-01-29 21:00:00-0500
shooting,2017,April,2,Sunday,0,N/A,69,Blake-Jones (69),-79.3359913004438,43.6797231210722,2017-04-02 00:00:00-0500
shooting,2017,February,17,Friday,0,N/A,28,Rustic (28),-79.5051111757349,43.7075449548072,2017-02-17 00:00:00-0500
shooting,2017,May,18,Thursday,16,N/A,93,Dovercourt-Wallace Emerson-Junction (93),-79.4487926586616,43.6570727906648,2017-05-18 16:00:00-0500
shooting,2017,April,30,Sunday,5,N/A,92,Corso Italia-Davenport (92),-79.4433749617163,43.6787466311641,2017-04-30 05:00:00-0500
shooting,2017,September,3,Sunday,15,N/A,24,Black Creek (24),-79.5192881828067,43.7702662644401,2017-09-03 15:00:00-0500
shooting,2017,August,12,Saturday,23,N/A,25,Glenfield-Jane Heights (25),-79.5014981987246,43.7414941583243,2017-08-12 23:00:00-0500
shooting,2017,September,19,Tuesday,2,N/A,78,Kensington-Chinatown (78),-79.3999121488991,43.6514311299186,2017-09-19 02:00:00-0500
shooting,2017,January,14,Saturday,9,N/A,62,East End-Danforth (62),-79.3018279897854,43.6881392092935,2017-01-14 09:00:00-0500
shooting,2017,July,2,Sunday,18,N/A,108,Briar Hill-Belgravia (108),-79.463519765964,43.6984359321247,2017-07-02 18:00:00-0500
shooting,2017,March,18,Saturday,16,N/A,139,Scarborough Village (139),-79.2183105364279,43.745298706611,2017-03-18 16:00:00-0500
shooting,2017,September,30,Saturday,21,N/A,91,Weston-Pellam Park (91),-79.4548778312331,43.6713158499199,2017-09-30 21:00:00-0500
shooting,2017,March,19,Sunday,2,N/A,77,Waterfront Communities-The Island (77),-79.3976434307559,43.6449484129266,2017-03-19 02:00:00-0500
shooting,2017,January,23,Monday,0,N/A,21,Humber Summit (21),-79.5692177173502,43.7562233134409,2017-01-23 00:00:00-0500
shooting,2017,December,30,Saturday,5,N/A,92,Corso Italia-Davenport (92),-79.4409923499676,43.6729841068875,2017-12-30 05:00:00-0500
shooting,2017,October,27,Friday,0,N/A,7,Willowridge-Martingrove-Richview (7),-79.5631729838863,43.6744715119815,2017-10-27 00:00:00-0500
shooting,2017,September,26,Tuesday,23,N/A,132,Malvern (132),-79.2155924756857,43.8077936355891,2017-09-26 23:00:00-0500
shooting,2017,May,2,Tuesday,1,N/A,93,Dovercourt-Wallace Emerson-Junction (93),-79.4576242925054,43.666501005279,2017-05-02 01:00:00-0500
shooting,2017,February,5,Sunday,2,N/A,86,Roncesvalles (86),-79.4391112638583,43.6400971135836,2017-02-05 02:00:00-0500
shooting,2017,June,30,Friday,0,N/A,138,Eglinton East (138),-79.2399298832447,43.7420358176243,2017-06-30 00:00:00-0500
shooting,2017,May,3,Wednesday,20,N/A,43,Victoria Village (43),-79.3017246354947,43.7156736478627,2017-05-03 20:00:00-0500
shooting,2017,November,12,Sunday,1,N/A,138,Eglinton East (138),-79.2445623012948,43.7441356775481,2017-11-12 01:00:00-0500
shooting,2017,August,22,Tuesday,19,N/A,108,Briar Hill-Belgravia (108),-79.4446793218053,43.6977267418792,2017-08-22 19:00:00-0500
shooting,2017,April,15,Saturday,23,N/A,15,Kingsway South (15),-79.499210305391,43.6500589011579,2017-04-15 23:00:00-0500
shooting,2017,July,6,Thursday,2,N/A,137,Woburn (137),-79.2317535622326,43.7764301467724,2017-07-06 02:00:00-0500
shooting,2017,June,1,Thursday,3,N/A,6,Kingsview Village-The Westway (6),-79.5441617031255,43.6976159389312,2017-06-01 03:00:00-0500
shooting,2017,August,16,Wednesday,23,N/A,137,Woburn (137),-79.2349919094181,43.7757356077741,2017-08-16 23:00:00-0500
shooting,2017,August,8,Tuesday,17,N/A,126,Dorset Park (126),-79.2822541006483,43.7694153127368,2017-08-08 17:00:00-0500
shooting,2017,March,18,Saturday,8,N/A,85,South Parkdale (85),-79.4327352267006,43.6404714511996,2017-03-18 08:00:00-0500
shooting,2017,May,11,Thursday,19,N/A,25,Glenfield-Jane Heights (25),-79.5182650086581,43.740046073155,2017-05-11 19:00:00-0500
shooting,2017,June,21,Wednesday,20,N/A,119,Wexford/Maryvale (119),-79.2993893865035,43.744343943494,2017-06-21 20:00:00-0500
shooting,2017,September,2,Saturday,21,N/A,137,Woburn (137),-79.204779513632,43.7639604690033,2017-09-02 21:00:00-0500
shooting,2017,July,1,Saturday,22,N/A,45,Parkwoods-Donalda (45),-79.3472262831414,43.7617456837928,2017-07-01 22:00:00-0500
shooting,2017,July,14,Friday,2,N/A,137,Woburn (137),-79.2352639027484,43.7577156731574,2017-07-14 02:00:00-0500
shooting,2017,August,22,Tuesday,0,N/A,18,New Toronto (18),-79.5118461057336,43.599320953244,2017-08-22 00:00:00-0500
shooting,2017,April,3,Monday,20,N/A,4,Rexdale-Kipling (4),-79.5597533951897,43.7248743927904,2017-04-03 20:00:00-0500
shooting,2017,August,6,Sunday,2,N/A,25,Glenfield-Jane Heights (25),-79.5075679739237,43.7475935122801,2017-08-06 02:00:00-0500
shooting,2017,February,4,Saturday,9,N/A,30,Brookhaven-Amesbury (30),-79.4732427528878,43.7045138015803,2017-02-04 09:00:00-0500
shooting,2017,June,28,Wednesday,6,N/A,24,Black Creek (24),-79.5307115708672,43.7666135545374,2017-06-28 06:00:00-0500
shooting,2017,September,29,Friday,19,N/A,26,Downsview-Roding-CFB (26),-79.5133460590889,43.7219809649248,2017-09-29 19:00:00-0500
shooting,2017,November,13,Monday,23,N/A,72,Regent Park (72),-79.3660125256376,43.6594348438536,2017-11-13 23:00:00-0500
shooting,2017,August,1,Tuesday,0,N/A,106,Humewood-Cedarvale (106),-79.4199602449344,43.6872019690123,2017-08-01 00:00:00-0500
shooting,2017,May,7,Sunday,4,N/A,26,Downsview-Roding-CFB (26),-79.4826117965036,43.7326686473476,2017-05-07 04:00:00-0500
shooting,2017,November,20,Monday,12,N/A,121,Oakridge (121),-79.2896732439558,43.6945045247159,2017-11-20 12:00:00-0500
shooting,2017,September,19,Tuesday,2,N/A,78,Kensington-Chinatown (78),-79.4017492115413,43.6562688965865,2017-09-19 02:00:00-0500
shooting,2017,January,27,Friday,17,N/A,27,York University Heights (27),-79.4899769496744,43.7593193988805,2017-01-27 17:00:00-0500
shooting,2017,November,21,Tuesday,18,N/A,85,South Parkdale (85),-79.4359696875327,43.6407138901461,2017-11-21 18:00:00-0500
shooting,2017,April,21,Friday,21,N/A,108,Briar Hill-Belgravia (108),-79.4511372522027,43.6979105918979,2017-04-21 21:00:00-0500
shooting,2017,April,26,Wednesday,21,N/A,25,Glenfield-Jane Heights (25),-79.511387055911,43.7501285096067,2017-04-26 21:00:00-0500
shooting,2017,September,20,Wednesday,22,N/A,127,Bendale (127),-79.2607790772718,43.768321117256,2017-09-20 22:00:00-0500
shooting,2017,March,5,Sunday,7,N/A,121,Oakridge (121),-79.2787127269617,43.6999947378225,2017-03-05 07:00:00-0500
shooting,2017,January,28,Saturday,2,N/A,128,Agincourt South-Malvern West (128),-79.2595356835332,43.7921135175767,2017-01-28 02:00:00-0500
shooting,2017,October,14,Saturday,21,N/A,21,Humber Summit (21),-79.5529797210048,43.7514332838009,2017-10-14 21:00:00-0500
shooting,2017,July,18,Tuesday,22,N/A,138,Eglinton East (138),-79.2399298832447,43.7420358176243,2017-07-18 22:00:00-0500
shooting,2017,November,23,Thursday,16,N/A,8,Humber Heights-Westmount (8),-79.5165814324736,43.6938204457742,2017-11-23 16:00:00-0500
shooting,2017,August,20,Sunday,2,N/A,30,Brookhaven-Amesbury (30),-79.4767678947221,43.7028390947478,2017-08-20 02:00:00-0500
shooting,2017,August,20,Sunday,12,N/A,19,Long Branch (19),-79.5384124892504,43.5908602291175,2017-08-20 12:00:00-0500
shooting,2017,October,14,Saturday,2,N/A,81,Trinity-Bellwoods (81),-79.4207784840109,43.6493278942673,2017-10-14 02:00:00-0500
shooting,2017,March,23,Thursday,2,N/A,83,Dufferin Grove (83),-79.440214276165,43.6584111216887,2017-03-23 02:00:00-0500
shooting,2017,December,1,Friday,21,N/A,30,Brookhaven-Amesbury (30),-79.496502628211,43.6980017517665,2017-12-01 21:00:00-0500
shooting,2017,November,10,Friday,20,N/A,131,Rouge (131),-79.1996317998581,43.8172595178088,2017-11-10 20:00:00-0500
shooting,2017,April,20,Thursday,21,N/A,71,Cabbagetown-South St.James Town (71),-79.3686285708986,43.6658689384264,2017-04-20 21:00:00-0500
shooting,2017,July,30,Sunday,23,N/A,31,Yorkdale-Glen Park (31),-79.4524261229314,43.7143212565835,2017-07-30 23:00:00-0500
shooting,2017,August,28,Monday,23,N/A,72,Regent Park (72),-79.3617795129459,43.6603539901967,2017-08-28 23:00:00-0500
shooting,2017,July,19,Wednesday,2,N/A,114,Lambton Baby Point (114),-79.5021892272671,43.6642794898081,2017-07-19 02:00:00-0500
shooting,2017,June,21,Wednesday,2,N/A,6,Kingsview Village-The Westway (6),-79.5510471307473,43.6969156369349,2017-06-21 02:00:00-0500
shooting,2017,February,3,Friday,2,N/A,45,Parkwoods-Donalda (45),-79.3348997732698,43.7634924245409,2017-02-03 02:00:00-0500
shooting,2017,May,13,Saturday,16,N/A,3,Thistletown-Beaumond Heights (3),-79.5786337221835,43.7382211875904,2017-05-13 16:00:00-0500
shooting,2017,July,9,Sunday,19,N/A,27,York University Heights (27),-79.4988573206672,43.776739330842,2017-07-09 19:00:00-0500
shooting,2017,May,14,Sunday,23,N/A,45,Parkwoods-Donalda (45),-79.3413573487425,43.7570474033736,2017-05-14 23:00:00-0500
shooting,2017,February,28,Tuesday,21,N/A,5,Elms-Old Rexdale (5),-79.545348297074,43.7217093009407,2017-02-28 21:00:00-0500
shooting,2017,February,9,Thursday,12,N/A,25,Glenfield-Jane Heights (25),-79.5205150906088,43.7393066166876,2017-02-09 12:00:00-0500
shooting,2017,October,12,Thursday,1,N/A,27,York University Heights (27),-79.4988573206672,43.776739330842,2017-10-12 01:00:00-0500
shooting,2017,January,13,Friday,0,N/A,73,Moss Park (73),-79.36900509117,43.6546142868365,2017-01-13 00:00:00-0500
shooting,2017,September,8,Friday,20,N/A,26,Downsview-Roding-CFB (26),-79.5104223788272,43.7247661369879,2017-09-08 20:00:00-0500
shooting,2017,September,14,Thursday,23,N/A,25,Glenfield-Jane Heights (25),-79.5096773046176,43.7396665192647,2017-09-14 23:00:00-0500
shooting,2017,December,26,Tuesday,18,N/A,132,Malvern (132),-79.2383560841257,43.7977445482587,2017-12-26 18:00:00-0500
shooting,2017,March,18,Saturday,17,N/A,6,Kingsview Village-The Westway (6),-79.5521527103772,43.6957901151103,2017-03-18 17:00:00-0500
shooting,2017,March,7,Tuesday,22,N/A,27,York University Heights (27),-79.5042951802318,43.7653153254207,2017-03-07 22:00:00-0500
shooting,2017,January,1,Sunday,3,N/A,111,Rockcliffe-Smythe (111),-79.4992619072452,43.6660671393581,2017-01-01 03:00:00-0500
shooting,2017,October,27,Friday,13,N/A,25,Glenfield-Jane Heights (25),-79.5200416965652,43.7496342669371,2017-10-27 13:00:00-0500
shooting,2017,February,6,Monday,15,N/A,24,Black Creek (24),-79.5181120065343,43.7589689353272,2017-02-06 15:00:00-0500
shooting,2017,December,16,Saturday,0,N/A,77,Waterfront Communities-The Island (77),-79.3707855713128,43.6478302998661,2017-12-16 00:00:00-0500
shooting,2017,July,22,Saturday,23,N/A,138,Eglinton East (138),-79.2445623012948,43.7441356775481,2017-07-22 23:00:00-0500
shooting,2017,December,17,Sunday,0,N/A,31,Yorkdale-Glen Park (31),-79.4526175803759,43.7045162399962,2017-12-17 00:00:00-0500
shooting,2017,July,29,Saturday,21,N/A,25,Glenfield-Jane Heights (25),-79.511387055911,43.7501285096067,2017-07-29 21:00:00-0500
shooting,2017,September,11,Monday,2,N/A,113,Weston (113),-79.5267583776203,43.7036923728654,2017-09-11 02:00:00-0500
shooting,2017,July,11,Tuesday,15,N/A,25,Glenfield-Jane Heights (25),-79.5213476846881,43.7417389494181,2017-07-11 15:00:00-0500
shooting,2017,October,13,Friday,23,N/A,32,Englemount-Lawrence (32),-79.4443606947577,43.7185719237798,2017-10-13 23:00:00-0500
shooting,2017,September,12,Tuesday,22,N/A,86,Roncesvalles (86),-79.4417868704654,43.6399723622607,2017-09-12 22:00:00-0500
shooting,2017,December,19,Tuesday,9,N/A,115,Mount Dennis (115),-79.4962171507832,43.6893730674042,2017-12-19 09:00:00-0500
shooting,2017,February,24,Friday,23,N/A,117,L'Amoreaux (117),-79.3286190831279,43.7959893637281,2017-02-24 23:00:00-0500
shooting,2017,August,5,Saturday,2,N/A,70,South Riverdale (70),-79.3481856027987,43.6655176163722,2017-08-05 02:00:00-0500
shooting,2017,August,3,Thursday,4,N/A,74,North St.James Town (74),-79.3733252373935,43.670369832316,2017-08-03 04:00:00-0500
shooting,2017,June,21,Wednesday,18,N/A,110,Keelesdale-Eglinton West (110),-79.4708325593902,43.6863482199833,2017-06-21 18:00:00-0500
shooting,2017,June,8,Thursday,16,N/A,5,Elms-Old Rexdale (5),-79.5505613321606,43.7250906942846,2017-06-08 16:00:00-0500
shooting,2017,February,17,Friday,1,N/A,25,Glenfield-Jane Heights (25),-79.5188698859095,43.7385742765009,2017-02-17 01:00:00-0500
shooting,2017,November,26,Sunday,20,N/A,27,York University Heights (27),-79.4988573206672,43.776739330842,2017-11-26 20:00:00-0500
shooting,2017,January,29,Sunday,7,N/A,28,Rustic (28),-79.5047534079117,43.7157347228274,2017-01-29 07:00:00-0500
shooting,2017,August,5,Saturday,23,N/A,76,Bay Street Corridor (76),-79.387158718371,43.6550175474703,2017-08-05 23:00:00-0500
shooting,2017,January,2,Monday,20,N/A,2,Mount Olive-Silverstone-Jamestown (2),-79.5838034908652,43.746808096245,2017-01-02 20:00:00-0500
shooting,2017,November,13,Monday,23,N/A,131,Rouge (131),-79.2137201689325,43.8179155900611,2017-11-13 23:00:00-0500
shooting,2017,February,20,Monday,0,N/A,6,Kingsview Village-The Westway (6),-79.5510471307473,43.6969156369349,2017-02-20 00:00:00-0500
shooting,2017,October,7,Saturday,1,N/A,31,Yorkdale-Glen Park (31),-79.4472318992116,43.7188528824085,2017-10-07 01:00:00-0500
shooting,2017,February,11,Saturday,22,N/A,86,Roncesvalles (86),-79.4462827163165,43.6391944059454,2017-02-11 22:00:00-0500
shooting,2017,May,31,Wednesday,15,N/A,110,Keelesdale-Eglinton West (110),-79.4652434172042,43.6873510170819,2017-05-31 15:00:00-0500
shooting,2017,November,19,Sunday,20,N/A,77,Waterfront Communities-The Island (77),-79.3895012795086,43.6459326578616,2017-11-19 20:00:00-0500
shooting,2017,November,10,Friday,19,N/A,5,Elms-Old Rexdale (5),-79.5516697072988,43.7262153694471,2017-11-10 19:00:00-0500
shooting,2017,March,24,Friday,13,N/A,23,Pelmo Park-Humberlea (23),-79.536027071578,43.7334190277357,2017-03-24 13:00:00-0500
shooting,2017,April,14,Friday,23,N/A,117,L'Amoreaux (117),-79.330931566724,43.7974470524133,2017-04-14 23:00:00-0500
shooting,2017,September,5,Tuesday,0,N/A,18,New Toronto (18),-79.5007599070913,43.6017528903648,2017-09-05 00:00:00-0500
shooting,2017,September,5,Tuesday,22,N/A,78,Kensington-Chinatown (78),-79.398547614909,43.6486749947715,2017-09-05 22:00:00-0500
shooting,2017,December,23,Saturday,21,N/A,54,O'Connor-Parkview (54),-79.297390773653,43.7030035388153,2017-12-23 21:00:00-0500
shooting,2017,August,29,Tuesday,23,N/A,30,Brookhaven-Amesbury (30),-79.5008156270907,43.6974733354289,2017-08-29 23:00:00-0500
shooting,2017,December,18,Monday,0,N/A,91,Weston-Pellam Park (91),-79.4536876852421,43.6701852752728,2017-12-18 00:00:00-0500
shooting,2017,September,6,Wednesday,20,N/A,54,O'Connor-Parkview (54),-79.2977727781713,43.7131117167788,2017-09-06 20:00:00-0500
shooting,2017,February,21,Tuesday,0,N/A,51,Willowdale East (51),-79.4085446458336,43.7576003173695,2017-02-21 00:00:00-0500
shooting,2017,August,4,Friday,21,N/A,2,Mount Olive-Silverstone-Jamestown (2),-79.5864134064928,43.7325012909822,2017-08-04 21:00:00-0500
shooting,2017,March,18,Saturday,0,N/A,24,Black Creek (24),-79.5204011599846,43.7688205461889,2017-03-18 00:00:00-0500
shooting,2017,September,3,Sunday,4,N/A,1,West Humber-Clairville (1),-79.5901366948005,43.7043689760367,2017-09-03 04:00:00-0500
shooting,2017,October,22,Sunday,5,N/A,113,Weston (113),-79.5271288687859,43.7043084748506,2017-10-22 05:00:00-0500
shooting,2017,November,18,Saturday,2,N/A,127,Bendale (127),-79.254802731376,43.7521874345123,2017-11-18 02:00:00-0500
shooting,2017,July,22,Saturday,3,N/A,76,Bay Street Corridor (76),-79.387158718371,43.6550175474703,2017-07-22 03:00:00-0500
shooting,2017,November,12,Sunday,2,N/A,121,Oakridge (121),-79.2739108209236,43.6949744272646,2017-11-12 02:00:00-0500
shooting,2017,April,18,Tuesday,20,N/A,137,Woburn (137),-79.2307976547008,43.7802621959812,2017-04-18 20:00:00-0500
shooting,2017,January,6,Friday,1,N/A,53,Henry Farm (53),-79.3488519778167,43.7736402378871,2017-01-06 01:00:00-0500
shooting,2017,November,21,Tuesday,23,N/A,7,Willowridge-Martingrove-Richview (7),-79.5319628913088,43.6899962816942,2017-11-21 23:00:00-0500
shooting,2017,November,6,Monday,22,N/A,61,Taylor-Massey (61),-79.2996930910248,43.6946753318001,2017-11-06 22:00:00-0500
shooting,2017,March,31,Friday,2,N/A,8,Humber Heights-Westmount (8),-79.5208513763468,43.6909331277782,2017-03-31 02:00:00-0500
shooting,2017,September,8,Friday,23,N/A,139,Scarborough Village (139),-79.2197238212682,43.7450970435598,2017-09-08 23:00:00-0500
shooting,2017,April,20,Thursday,0,N/A,24,Black Creek (24),-79.5194285872643,43.7647210248774,2017-04-20 00:00:00-0500
shooting,2017,November,18,Saturday,2,N/A,72,Regent Park (72),-79.3628305613943,43.6574144776089,2017-11-18 02:00:00-0500
shooting,2017,July,19,Wednesday,19,N/A,139,Scarborough Village (139),-79.2155682927258,43.7439418079834,2017-07-19 19:00:00-0500
shooting,2017,July,31,Monday,22,N/A,22,Humbermede (22),-79.5421282157603,43.7508415742286,2017-07-31 22:00:00-0500
shooting,2017,January,1,Sunday,2,N/A,77,Waterfront Communities-The Island (77),-79.3936363992388,43.6457567323806,2017-01-01 02:00:00-0500
shooting,2017,May,5,Friday,15,N/A,126,Dorset Park (126),-79.2810747937924,43.7657958510698,2017-05-05 15:00:00-0500
shooting,2017,April,16,Sunday,3,N/A,85,South Parkdale (85),-79.425333301071,43.6373398075827,2017-04-16 03:00:00-0500
shooting,2017,February,17,Friday,18,N/A,44,Flemingdon Park (44),-79.3363474475851,43.7143975628185,2017-02-17 18:00:00-0500
shooting,2017,March,17,Friday,9,N/A,13,Etobicoke West Mall (13),-79.5609179727129,43.6384263230055,2017-03-17 09:00:00-0500
shooting,2017,March,23,Thursday,2,N/A,32,Englemount-Lawrence (32),-79.4433388199293,43.7235415763588,2017-03-23 02:00:00-0500
shooting,2017,July,11,Tuesday,2,N/A,138,Eglinton East (138),-79.2581008810984,43.734524566054,2017-07-11 02:00:00-0500
shooting,2017,February,25,Saturday,18,N/A,55,Thorncliffe Park (55),-79.3415976020403,43.704499946013,2017-02-25 18:00:00-0500
shooting,2017,January,30,Monday,21,N/A,72,Regent Park (72),-79.3614946834525,43.6631523543882,2017-01-30 21:00:00-0500
shooting,2017,March,26,Sunday,20,N/A,24,Black Creek (24),-79.5147637388827,43.7672051400814,2017-03-26 20:00:00-0500
shooting,2017,October,8,Sunday,23,N/A,6,Kingsview Village-The Westway (6),-79.5518464939062,43.6978840727271,2017-10-08 23:00:00-0500
shooting,2017,July,17,Monday,20,N/A,119,Wexford/Maryvale (119),-79.3084612248699,43.7387931330925,2017-07-17 20:00:00-0500
shooting,2017,December,21,Thursday,21,N/A,45,Parkwoods-Donalda (45),-79.3209206819723,43.7593590209075,2017-12-21 21:00:00-0500
shooting,2017,November,26,Sunday,1,N/A,113,Weston (113),-79.5121210554876,43.701084998601,2017-11-26 01:00:00-0500
shooting,2017,January,14,Saturday,19,N/A,62,East End-Danforth (62),-79.3109339123271,43.6861073601218,2017-01-14 19:00:00-0500
shooting,2017,June,24,Saturday,5,N/A,26,Downsview-Roding-CFB (26),-79.4835993303854,43.7331161447796,2017-06-24 05:00:00-0500
shooting,2017,November,6,Monday,21,N/A,113,Weston (113),-79.5161975699883,43.7001519748185,2017-11-06 21:00:00-0500
shooting,2017,September,14,Thursday,21,N/A,110,Keelesdale-Eglinton West (110),-79.473908122738,43.6904148843779,2017-09-14 21:00:00-0500
shooting,2017,October,26,Thursday,23,N/A,138,Eglinton East (138),-79.2399298832447,43.7420358176243,2017-10-26 23:00:00-0500
shooting,2017,May,3,Wednesday,23,N/A,27,York University Heights (27),-79.505541775914,43.7648662505794,2017-05-03 23:00:00-0500
shooting,2017,October,13,Friday,1,N/A,117,L'Amoreaux (117),-79.3331285602154,43.7981694006095,2017-10-13 01:00:00-0500
shooting,2017,September,5,Tuesday,18,N/A,24,Black Creek (24),-79.5209945348323,43.7650899027899,2017-09-05 18:00:00-0500
shooting,2017,February,7,Tuesday,12,N/A,24,Black Creek (24),-79.5225256801392,43.7716035823842,2017-02-07 12:00:00-0500
shooting,2017,May,22,Monday,15,N/A,134,Highland Creek (134),-79.1782219596679,43.7961226162665,2017-05-22 15:00:00-0500
shooting,2017,November,5,Sunday,18,N/A,121,Oakridge (121),-79.2803634507735,43.6996535229792,2017-11-05 18:00:00-0500
shooting,2017,December,27,Wednesday,11,N/A,132,Malvern (132),-79.2153538917388,43.8011735460281,2017-12-27 11:00:00-0500
shooting,2017,June,12,Monday,17,N/A,118,Tam O'Shanter-Sullivan (118),-79.2993445947063,43.7835887053095,2017-06-12 17:00:00-0500
shooting,2017,April,22,Saturday,18,N/A,126,Dorset Park (126),-79.2822541006483,43.7694153127368,2017-04-22 18:00:00-0500
shooting,2017,October,7,Saturday,20,N/A,77,Waterfront Communities-The Island (77),-79.3694455329425,43.6477582787279,2017-10-07 20:00:00-0500
shooting,2017,March,20,Monday,23,N/A,117,L'Amoreaux (117),-79.3312186356452,43.7978289015111,2017-03-20 23:00:00-0500
shooting,2017,July,9,Sunday,6,N/A,138,Eglinton East (138),-79.2412150335133,43.7421987937758,2017-07-09 06:00:00-0500
shooting,2017,June,14,Wednesday,19,N/A,26,Downsview-Roding-CFB (26),-79.5077395538006,43.723429125823,2017-06-14 19:00:00-0500
shooting,2017,November,15,Wednesday,15,N/A,136,West Hill (136),-79.1932916432576,43.7632032663556,2017-11-15 15:00:00-0500
shooting,2017,June,16,Friday,2,N/A,95,Annex (95),-79.4029187700402,43.667448989365,2017-06-16 02:00:00-0500
shooting,2017,January,16,Monday,19,N/A,32,Englemount-Lawrence (32),-79.4454555871851,43.7233932124568,2017-01-16 19:00:00-0500
shooting,2017,November,9,Thursday,2,N/A,72,Regent Park (72),-79.3603238044891,43.6634202499158,2017-11-09 02:00:00-0500
shooting,2017,April,17,Monday,21,N/A,26,Downsview-Roding-CFB (26),-79.5081546254046,43.719071169774,2017-04-17 21:00:00-0500
shooting,2017,April,11,Tuesday,20,N/A,87,High Park-Swansea (87),-79.4706412866415,43.6378719440916,2017-04-11 20:00:00-0500
shooting,2017,April,16,Sunday,0,N/A,43,Victoria Village (43),-79.3017246354947,43.7156736478627,2017-04-16 00:00:00-0500
shooting,2017,June,23,Friday,18,N/A,109,Caledonia-Fairbank (109),-79.451044233282,43.6951084104646,2017-06-23 18:00:00-0500
shooting,2017,December,3,Sunday,6,N/A,65,Greenwood-Coxwell (65),-79.3239874057782,43.6718380242555,2017-12-03 06:00:00-0500
shooting,2017,July,23,Sunday,18,N/A,132,Malvern (132),-79.2102827263811,43.8101983992954,2017-07-23 18:00:00-0500
shooting,2017,August,20,Sunday,0,N/A,79,University (79),-79.4065162480996,43.6567157615286,2017-08-20 00:00:00-0500
shooting,2017,August,6,Sunday,17,N/A,113,Weston (113),-79.5051111757349,43.7075449548072,2017-08-06 17:00:00-0500
shooting,2017,September,16,Saturday,3,N/A,132,Malvern (132),-79.228626271227,43.8136326226723,2017-09-16 03:00:00-0500
shooting,2017,August,19,Saturday,20,N/A,6,Kingsview Village-The Westway (6),-79.5514467149329,43.694724668181,2017-08-19 20:00:00-0500
shooting,2017,April,14,Friday,23,N/A,70,South Riverdale (70),-79.3435875917994,43.6602816703805,2017-04-14 23:00:00-0500
shooting,2017,July,8,Saturday,22,N/A,119,Wexford/Maryvale (119),-79.2929220452631,43.7366897939358,2017-07-08 22:00:00-0500
shooting,2017,July,28,Friday,1,N/A,73,Moss Park (73),-79.3694560303976,43.6545191089848,2017-07-28 01:00:00-0500
shooting,2017,March,24,Friday,5,N/A,77,Waterfront Communities-The Island (77),-79.3707855713128,43.6478302998661,2017-03-24 05:00:00-0500
shooting,2017,October,5,Thursday,14,N/A,6,Kingsview Village-The Westway (6),-79.5473517037688,43.6946141924195,2017-10-05 14:00:00-0500
shooting,2017,November,19,Sunday,4,N/A,121,Oakridge (121),-79.2769909486478,43.7023905891261,2017-11-19 04:00:00-0500
shooting,2017,December,3,Sunday,4,N/A,117,L'Amoreaux (117),-79.331867667855,43.800460789259,2017-12-03 04:00:00-0500
shooting,2017,August,9,Wednesday,7,N/A,82,Niagara (82),-79.4073242681886,43.6425786802647,2017-08-09 07:00:00-0500
shooting,2017,August,20,Sunday,23,N/A,127,Bendale (127),-79.2607790772718,43.768321117256,2017-08-20 23:00:00-0500
shooting,2017,November,12,Sunday,7,N/A,131,Rouge (131),-79.2110157284532,43.8179017038239,2017-11-12 07:00:00-0500
shooting,2017,December,22,Friday,4,N/A,67,Playter Estates-Danforth (67),-79.3523444279545,43.6820138720744,2017-12-22 04:00:00-0500
shooting,2017,March,28,Tuesday,16,N/A,78,Kensington-Chinatown (78),-79.4001109123318,43.6502229693331,2017-03-28 16:00:00-0500
shooting,2017,March,24,Friday,22,N/A,25,Glenfield-Jane Heights (25),-79.5229229860031,43.7513824722984,2017-03-24 22:00:00-0500
